Age,Balance,CreditScore,EstimatedSalary,NumOfProducts,IsActiveMember,Zero_Balance,Balance_Salary_Ratio,Products_Bucket,Age_Inactive,Germany_HighBal,Geography,Gender,Exited
38,145874.35,559,56311.39,1,0,0,2.590448567357912,0,38,0,Spain,Male,1
50,146777.44,754,150685.52,2,1,0,0.9740581971101331,0,0,0,Spain,Female,0
51,109978.83,621,177740.58,1,0,0,0.6187569053903988,0,51,1,Germany,Male,1
37,0.0,654,71492.28,1,1,1,0.0,0,0,0,France,Female,0
24,108881.73,650,104492.83,1,0,0,1.0419919530177044,0,24,0,Spain,Male,0
44,0.0,831,47729.33,1,1,1,0.0,0,0,0,Spain,Female,0
39,112957.26,519,97593.16,2,0,0,1.157418230762988,0,39,0,France,Male,0
42,103362.14,552,186869.58,1,1,0,0.5531215239980526,0,0,1,Germany,Female,1
41,89015.61,577,135227.23,1,1,0,0.6582620359668983,0,0,0,Spain,Male,0
45,133618.01,576,135244.87,1,0,0,0.987963699002417,0,45,0,Spain,Male,0
40,93680.43,646,179473.26,2,1,0,0.521971395786783,0,0,0,France,Male,0
45,97486.15,711,50610.62,2,0,0,1.9261614230091824,0,45,1,Germany,Female,0
37,137794.18,806,75232.02,2,1,0,1.8315651824159125,0,0,0,Spain,Female,0
39,101928.51,670,89205.54,1,0,0,1.1426125259426048,0,39,0,France,Female,0
28,0.0,679,61761.77,2,1,1,0.0,0,0,0,Spain,Female,0
39,0.0,850,103921.43,2,0,1,0.0,0,39,0,Spain,Female,0
35,79585.96,670,198802.9,1,1,0,0.40032393730706495,0,0,0,Germany,Female,0
24,161884.99,733,9617.24,1,1,0,16.831040814119838,0,0,0,France,Female,0
39,129068.54,764,187905.12,2,1,0,0.6868777876952598,0,0,0,France,Female,0
42,0.0,673,121440.8,2,0,1,0.0,0,42,0,France,Female,0
49,132623.76,588,36292.94,3,0,0,3.654157140282923,1,49,1,Germany,Male,1
31,121461.87,564,20432.09,1,1,0,5.944371115675603,0,0,0,Spain,Male,1
32,175307.32,715,187051.23,1,0,0,0.9372105320529993,0,32,0,France,Male,0
31,136658.61,621,148689.13,1,1,0,0.9190832639664783,0,0,0,France,Male,0
23,146584.19,796,125445.8,2,0,0,1.1684968448776694,0,23,0,Spain,Female,0
34,0.0,672,22736.06,1,0,1,0.0,0,34,0,France,Male,0
46,131414.76,527,54947.51,1,0,0,2.391598243519251,0,46,0,Spain,Female,0
38,0.0,722,167984.72,2,1,1,0.0,0,0,0,France,Female,0
34,99441.21,596,4802.27,2,1,0,20.70281495731033,0,0,1,Germany,Male,0
32,0.0,746,72909.75,2,1,1,0.0,0,0,0,France,Female,0
26,0.0,523,185488.81,2,0,1,0.0,0,26,0,France,Female,0
44,0.0,624,88407.51,2,0,1,0.0,0,44,0,France,Male,0
38,181110.13,553,184544.59,2,0,0,0.9813842205603505,0,38,0,Spain,Male,0
33,100476.46,850,136539.13,2,1,0,0.7358749402098855,0,0,0,Spain,Male,0
33,51949.95,599,85045.92,2,0,0,0.6108386993908774,0,33,0,Germany,Male,0
35,121063.49,492,85421.48,1,0,0,1.4172322086645108,0,35,0,France,Male,0
48,88441.64,707,119903.2,1,1,0,0.7376025193446101,0,0,0,Spain,Male,1
30,127023.39,743,138780.89,1,1,0,0.9152735274033232,0,0,0,France,Female,0
41,144147.68,522,14789.9,1,1,0,9.74570039686564,0,0,0,France,Male,0
57,173306.13,681,131964.66,1,1,0,1.3132668756402233,0,0,0,Spain,Female,0
49,0.0,826,178709.98,1,0,1,0.0,0,49,0,France,Female,1
28,106425.75,630,20344.84,1,1,0,5.23083588586168,0,0,1,Germany,Female,0
66,135392.31,430,172852.06,2,1,0,0.783279798460033,0,0,1,Germany,Female,1
67,0.0,806,103945.58,2,1,1,0.0,0,0,0,France,Female,0
39,152685.4,703,183656.12,1,0,0,0.8313611800076142,0,39,0,Spain,Male,0
38,82083.52,755,10333.78,1,1,0,7.942454507981786,0,0,0,Germany,Female,0
63,131629.17,612,122109.58,2,0,0,1.0779505756176084,0,63,0,Spain,Female,1
54,0.0,719,125041.52,2,1,1,0.0,0,0,0,France,Female,0
55,108477.27,554,140003.0,1,1,0,0.774815505271278,0,0,1,Germany,Female,1
30,114779.35,683,183171.47,1,0,0,0.6266190001150282,0,30,0,France,Male,0
41,57568.94,749,61128.29,1,1,0,0.9417570529610274,0,0,0,France,Male,0
36,0.0,724,52462.25,2,0,1,0.0,0,36,0,Spain,Male,0
30,0.0,770,50839.85,2,1,1,0.0,0,0,0,Spain,Male,0
37,0.0,680,61240.87,2,0,1,0.0,0,37,0,France,Male,0
32,110559.46,699,127429.56,1,1,0,0.8676055414023136,0,0,0,France,Female,0
34,0.0,442,68343.08,2,0,1,0.0,0,34,0,France,Male,0
46,0.0,529,126511.94,1,0,1,0.0,0,46,0,France,Male,1
36,0.0,574,8559.66,2,1,1,0.0,0,0,0,Spain,Male,0
33,128152.82,605,147822.81,1,0,0,0.8669294885580341,0,33,0,France,Male,0
45,120961.5,515,39288.11,3,1,0,3.0787538837097608,1,0,1,Germany,Male,1
65,129472.33,632,85179.48,1,1,0,1.5199765251381538,0,0,1,Germany,Male,0
32,105000.23,558,190019.61,1,0,0,0.5525728498608651,0,32,0,France,Male,0
55,109339.17,434,96405.88,2,0,0,1.1341428122142319,0,55,1,Germany,Male,1
59,55328.4,525,83342.73,1,0,0,0.6638579770787797,0,59,0,France,Female,1
23,72012.76,640,161333.13,1,0,0,0.4463578785220461,0,23,0,Germany,Male,0
36,110480.48,690,81292.33,1,0,0,1.359034990939601,0,36,0,France,Female,0
34,132439.99,607,177747.72,1,0,0,0.7450967298104875,0,34,0,Spain,Male,0
46,0.0,850,187980.21,2,1,1,0.0,0,0,0,France,Female,0
34,94108.54,780,177235.21,2,0,0,0.5309780659381059,0,34,0,Germany,Male,0
28,105173.99,616,29835.37,1,1,0,3.5250263353082163,0,0,1,Germany,Female,1
40,0.0,618,80204.38,2,0,1,0.0,0,40,0,Spain,Female,0
29,131959.86,676,189268.81,1,0,0,0.6972050111953935,0,29,0,France,Male,0
33,0.0,507,85411.01,2,1,1,0.0,0,0,0,France,Male,0
34,122952.9,490,154360.97,2,0,0,0.7965232628217948,0,34,0,France,Male,0
36,107379.68,678,84460.18,1,1,0,1.2713495122848153,0,0,0,France,Male,0
30,122641.56,637,65618.01,2,0,0,1.868994366114332,0,30,1,Germany,Male,0
33,0.0,602,112928.74,2,1,1,0.0,0,0,0,France,Female,0
30,124037.28,744,142210.94,1,1,0,0.8722001823475581,0,0,0,Spain,Female,0
50,117565.03,640,82559.77,2,0,0,1.4239817530771575,0,50,0,France,Female,0
38,133189.4,684,127388.06,1,0,0,1.0455324813606444,0,38,0,France,Female,0
39,120252.02,495,10160.23,2,1,0,11.83439603276375,0,0,1,Germany,Male,0
28,152264.81,559,64242.31,1,0,0,2.370127099615509,0,28,1,Germany,Female,0
38,105069.98,684,198355.28,2,1,0,0.5297033197033136,0,0,0,France,Male,0
42,115076.06,613,79323.61,1,1,0,1.4506980872644692,0,0,0,France,Male,0
30,0.0,794,24113.91,2,1,1,0.0,0,0,0,France,Male,0
42,117280.23,736,41921.06,3,0,0,2.7975779339087823,1,42,0,France,Female,1
49,110540.43,692,107472.99,2,1,0,1.028531926654998,0,0,1,Germany,Male,0
36,135095.47,703,143859.66,1,0,0,0.9390716683768864,0,36,0,Spain,Male,0
23,187861.18,720,104120.17,2,1,0,1.8042553690090113,0,0,1,Germany,Male,0
44,124655.59,777,79792.3,2,1,0,1.5622312900957849,0,0,1,Germany,Male,0
44,0.0,653,154639.72,2,1,1,0.0,0,0,0,France,Male,0
38,134105.01,552,57850.1,1,0,0,2.3181064837142253,0,38,0,France,Female,0
34,0.0,708,62868.33,1,1,1,0.0,0,0,0,France,Female,0
40,0.0,647,92357.21,2,1,1,0.0,0,0,0,France,Female,0
52,83693.34,597,161083.53,2,1,0,0.5195616239498604,0,0,0,Germany,Male,0
42,114631.23,501,91429.74,1,1,0,1.2537493407578237,0,0,0,France,Male,0
44,128601.98,709,117031.2,1,0,0,1.0988598009778505,0,44,0,France,Male,0
34,91258.52,621,44857.4,2,0,0,2.034368590943948,0,34,0,Germany,Female,0
70,70416.75,799,36483.52,1,1,0,1.9300445778099864,0,0,0,France,Male,0
33,0.0,675,34045.61,2,0,1,0.0,0,33,0,France,Female,0
35,0.0,561,59981.62,2,0,1,0.0,0,35,0,France,Female,0
42,0.0,707,152944.39,2,1,1,0.0,0,0,0,France,Female,0
33,88294.6,670,66979.06,1,0,0,1.3182221694038496,0,33,0,France,Male,0
32,0.0,649,28797.32,1,0,1,0.0,0,32,0,Spain,Female,0
28,93577.3,524,51670.82,1,1,0,1.8109929164484626,0,0,0,France,Male,0
30,136650.89,689,41865.72,1,1,0,3.263950221082521,0,0,1,Germany,Female,1
72,98765.84,573,96015.53,1,1,0,1.0286337154654517,0,0,0,Spain,Female,0
33,84309.57,657,103914.4,2,0,0,0.8113289271849987,0,33,0,France,Male,0
39,136258.06,686,89199.51,1,0,0,1.5275479927188758,0,39,0,Spain,Male,0
29,0.0,683,48849.89,2,1,1,0.0,0,0,0,France,Female,0
47,131160.85,753,197444.69,1,0,0,0.6642882404776727,0,47,1,Germany,Female,0
30,145222.99,520,145160.96,2,0,0,1.0004204269493193,0,30,0,Spain,Female,0
25,98141.57,547,52309.8,2,1,0,1.8761244331954396,0,0,1,Germany,Male,0
47,0.0,653,50695.93,1,0,1,0.0,0,47,0,France,Male,1
28,102282.61,648,157891.11,1,1,0,0.6478006405766571,0,0,0,Spain,Female,0
37,116121.84,639,181850.74,2,1,0,0.6385522624089272,0,0,0,France,Female,0
25,190066.54,711,51345.39,1,0,0,3.701653417114621,0,25,0,France,Female,1
55,149349.58,484,137519.92,3,0,0,1.0860135316139534,1,55,1,Germany,Female,1
36,155176.83,721,49653.37,2,1,0,3.125139438885238,0,0,0,France,Male,0
32,98986.28,548,55867.38,1,1,0,1.7717764502926343,0,0,1,Germany,Male,0
41,147726.98,679,172749.4,3,0,0,0.8551469634802583,1,41,0,France,Male,1
41,0.0,553,90607.31,2,0,1,0.0,0,41,0,France,Male,0
36,144852.06,757,130861.95,1,0,0,1.106898935107301,0,36,0,France,Male,0
54,89299.81,581,5558.47,1,0,0,16.062648058178205,0,54,0,France,Male,1
40,0.0,718,121537.91,2,0,1,0.0,0,40,0,Spain,Male,0
41,97663.16,625,57128.78,2,0,0,1.709496518278208,0,41,0,France,Male,0
39,95161.75,744,19409.77,1,0,0,4.90252318686997,0,39,0,Spain,Male,0
31,154586.92,799,88604.89,1,1,0,1.7446573811289523,0,0,1,Germany,Male,1
34,127095.14,751,479.54,2,0,0,264.48399716985057,0,34,0,Spain,Female,0
35,92526.15,781,173837.54,2,1,0,0.5322533771855193,0,0,0,Germany,Male,0
46,107362.8,777,487.3,1,0,0,219.8705713700594,0,46,1,Germany,Female,0
24,0.0,704,35600.25,1,0,1,0.0,0,24,0,Spain,Female,1
47,127286.04,539,166929.43,2,1,0,0.762509507703299,0,0,0,France,Female,1
29,0.0,716,98998.61,2,1,1,0.0,0,0,0,France,Female,0
37,0.0,670,54229.74,2,1,1,0.0,0,0,0,France,Male,0
40,139930.18,555,105720.09,1,1,0,1.3235786729024455,0,0,0,France,Male,0
30,77949.69,679,121151.46,1,1,0,0.6434016279983089,0,0,0,Germany,Female,0
38,121405.04,571,154844.22,1,1,0,0.7840412509989007,0,0,0,France,Male,0
35,124580.69,512,18785.48,1,1,0,6.631401412079326,0,0,0,Spain,Female,0
35,133087.76,697,64771.61,1,0,0,2.0546919446352403,0,35,0,France,Male,0
34,0.0,424,16250.61,1,1,1,0.0,0,0,0,Spain,Male,0
43,0.0,684,131093.99,2,0,1,0.0,0,43,0,France,Female,0
62,0.0,697,129188.18,1,0,1,0.0,0,62,0,Spain,Male,1
45,103741.14,580,47428.73,1,0,0,2.1872597630220536,0,45,1,Germany,Male,1
32,98877.95,600,132973.21,1,0,0,0.743587421951971,0,32,0,France,Female,0
37,105843.26,521,84908.2,2,1,0,1.2465464284200063,0,0,0,France,Male,0
44,77526.66,664,57338.56,3,0,0,1.3520623457870973,1,44,0,Spain,Male,1
77,0.0,634,161579.85,2,1,1,0.0,0,0,0,France,Male,0
33,0.0,445,122625.68,2,0,1,0.0,0,33,0,France,Female,0
36,105264.88,702,52909.87,2,1,0,1.9894755085297218,0,0,1,Germany,Female,0
37,0.0,485,170226.47,2,1,1,0.0,0,0,0,France,Male,0
40,110150.43,582,191757.65,1,1,0,0.5744222229349236,0,0,1,Germany,Female,1
57,0.0,605,66652.75,3,0,1,0.0,1,57,0,Spain,Female,1
25,0.0,628,195977.75,2,1,1,0.0,0,0,0,France,Male,0
28,0.0,604,69056.26,2,1,1,0.0,0,0,0,Spain,Female,0
31,138166.3,724,12920.43,1,0,0,10.692802576804578,0,31,1,Germany,Male,0
40,122265.24,567,138552.74,1,0,0,0.8824391171252397,0,40,1,Germany,Male,0
55,133295.98,779,22832.71,1,0,0,5.8376838455073665,0,55,0,Spain,Female,1
36,0.0,785,61811.1,1,1,1,0.0,0,0,0,France,Male,0
32,148326.09,563,191604.27,1,0,0,0.7741232274039227,0,32,0,France,Female,1
31,68927.57,821,25445.0,1,1,0,2.7087781969661244,0,0,0,Germany,Female,0
47,139914.6,747,129964.56,4,1,0,1.0765513571441543,1,0,0,France,Female,1
58,118723.11,600,6209.51,1,0,0,19.116483187371085,0,58,1,Germany,Female,1
32,106957.28,625,134794.02,1,1,0,0.7934809461061693,0,0,0,Spain,Male,0
41,190238.93,773,57549.65,1,1,0,3.3055913356321778,0,0,0,France,Female,0
53,113537.73,726,28367.21,1,1,0,4.002287419615126,0,0,0,France,Female,0
40,101090.27,641,51703.09,1,1,0,1.955169697406917,0,0,0,Spain,Female,0
46,0.0,649,66602.7,2,1,1,0.0,0,0,0,France,Female,0
33,0.0,434,2739.71,1,1,1,0.0,0,0,0,Spain,Male,0
38,0.0,738,69227.42,2,0,1,0.0,0,38,0,France,Female,0
60,168920.75,762,31445.03,1,0,0,5.371767119728627,0,60,0,Spain,Female,1
31,111589.67,507,150037.19,1,0,0,0.7437417766769914,0,31,1,Germany,Male,0
27,172310.33,606,111448.92,1,1,0,1.546078543618515,0,0,1,Germany,Female,0
34,118028.35,655,51226.32,1,0,0,2.304011804638619,0,34,1,Germany,Male,1
51,147910.3,697,53581.14,1,1,0,2.7604403258249857,0,0,1,Germany,Male,0
42,131287.36,504,149697.78,2,1,0,0.8770102201233704,0,0,1,Germany,Male,0
74,121276.32,653,160348.31,1,1,0,0.7563257989697617,0,0,0,France,Female,0
38,109869.32,660,154641.91,1,1,0,0.7104711105087198,0,0,0,Spain,Male,0
34,97435.85,652,104331.76,2,1,0,0.9338950680495753,0,0,0,France,Female,0
42,0.0,669,135630.32,2,0,1,0.0,0,42,0,France,Female,0
35,133853.27,594,65361.66,1,1,0,2.047855304542379,0,0,0,France,Male,0
32,109528.16,756,56176.31,2,1,0,1.9496868041563402,0,0,1,Germany,Male,0
33,84607.34,642,60059.47,2,1,0,1.4087025959004316,0,0,0,France,Female,0
37,101438.0,486,51364.56,1,0,0,1.9748251552207354,0,37,1,Germany,Male,0
55,0.0,804,118752.6,2,1,1,0.0,0,0,0,France,Male,0
59,113657.83,629,116848.79,1,1,0,0.9726832200554234,0,0,0,France,Male,1
44,189318.16,581,45026.23,2,0,0,4.204526016812493,0,44,0,Spain,Female,1
31,99513.91,667,189657.26,1,1,0,0.5247011651377588,0,0,0,France,Male,0
35,97585.32,667,57213.46,2,0,0,1.7056058905388605,0,35,0,Spain,Male,0
29,0.0,679,63687.06,2,1,1,0.0,0,0,0,France,Male,0
43,0.0,680,58761.33,2,1,1,0.0,0,0,0,France,Female,0
32,136659.74,644,14187.78,1,1,0,9.631535621808217,0,0,0,Spain,Male,0
30,85755.86,571,145115.95,1,0,0,0.5909430979634012,0,30,0,France,Female,0
35,0.0,627,187718.26,1,0,1,0.0,0,35,0,Spain,Female,0
39,0.0,536,27150.35,2,0,1,0.0,0,39,0,France,Male,0
33,51690.89,599,111622.76,1,0,0,0.4630814263916571,0,33,0,Spain,Male,1
34,0.0,744,27244.35,2,0,1,0.0,0,34,0,Spain,Male,0
34,111669.68,709,57029.66,1,0,0,1.9580639606836039,0,34,0,France,Female,0
31,154741.45,653,25183.01,2,0,0,6.144432518887978,0,31,1,Germany,Male,0
31,125681.51,648,129980.93,1,1,0,0.9669152473732311,0,0,1,Germany,Male,0
37,155303.71,663,118716.63,1,0,0,1.3081773111542068,0,37,1,Germany,Female,0
43,140681.68,613,20134.07,1,1,0,6.986897984461936,0,0,1,Germany,Female,0
28,71902.52,620,190208.23,1,1,0,0.37801803834650927,0,0,0,France,Male,0
51,146606.6,661,68021.9,1,1,0,2.1552535984205323,0,0,0,France,Male,0
45,123949.75,669,110881.56,1,0,0,1.117847116805384,0,45,1,Germany,Male,0
33,144753.21,767,132480.75,1,1,0,1.0926275505871563,0,0,1,Germany,Female,0
72,91285.22,491,7032.95,1,1,0,12.977803367951152,0,0,0,France,Female,0
43,0.0,653,27862.58,2,0,1,0.0,0,43,0,France,Male,0
58,125850.53,679,87008.17,2,1,0,1.4464053616417671,0,0,1,Germany,Male,0
28,108116.66,687,27411.19,1,1,0,3.944108807067221,0,0,0,France,Male,0
38,0.0,837,46395.21,2,1,1,0.0,0,0,0,France,Female,0
28,67639.56,850,194245.29,2,1,0,0.3482154536902609,0,0,0,France,Male,0
53,150200.23,663,151317.27,1,1,0,0.9926113350357496,0,0,0,Spain,Female,1
22,141287.15,547,118142.79,1,0,0,1.195891464121813,0,22,0,Spain,Female,0
41,0.0,627,138700.75,3,1,1,0.0,1,0,0,France,Female,1
37,0.0,707,6035.51,2,1,1,0.0,0,0,0,France,Male,0
43,0.0,629,41263.69,2,1,1,0.0,0,0,0,France,Female,0
36,97157.96,687,63185.05,1,1,0,1.5376488956027479,0,0,0,France,Female,0
36,0.0,588,92536.0,2,0,1,0.0,0,36,0,France,Female,1
33,125241.17,502,158736.07,2,1,0,0.7889850178033397,0,0,1,Germany,Female,0
54,128966.13,793,18633.4,1,0,0,6.920863027518997,0,54,1,Germany,Male,1
59,152581.06,727,71830.1,1,0,0,2.124164324366465,0,59,1,Germany,Male,1
32,0.0,632,19525.65,2,0,1,0.0,0,32,0,Spain,Female,0
37,142688.57,474,110953.33,2,1,0,1.2860117311329806,0,0,1,Germany,Female,0
31,130089.56,850,4466.21,2,1,0,29.12098602931136,0,0,1,Germany,Female,0
36,0.0,584,105818.51,1,1,1,0.0,0,0,0,France,Male,0
32,117094.02,713,149558.83,1,0,0,0.7829242651586326,0,32,0,France,Female,1
24,0.0,742,4070.28,2,0,1,0.0,0,24,0,Spain,Male,0
39,0.0,607,132741.13,3,0,1,0.0,1,39,0,France,Female,1
34,0.0,761,61251.25,2,0,1,0.0,0,34,0,Spain,Female,0
49,90218.9,600,91347.76,1,0,0,0.9876313591996213,0,49,0,France,Male,0
42,194532.66,650,171045.31,1,0,0,1.1373098899356555,0,42,0,Spain,Male,1
56,169743.83,850,155850.4,1,0,0,1.0891389490245196,0,56,1,Germany,Male,1
34,0.0,501,27380.99,1,0,1,0.0,0,34,0,France,Female,0
34,155973.88,418,154208.96,1,0,0,1.0114384310844773,0,34,0,France,Male,0
59,129321.44,797,93624.55,1,1,0,1.3812622729586101,0,0,0,Spain,Male,0
42,138650.49,788,64746.07,2,0,0,2.1414172100760696,0,42,1,Germany,Female,0
43,136487.86,699,82815.93,2,0,0,1.6480671283033554,0,43,0,Spain,Male,0
18,0.0,616,27308.58,2,1,1,0.0,0,0,0,France,Male,0
41,38617.2,651,104876.8,1,1,0,0.3682113850595645,0,0,0,France,Female,0
28,0.0,654,151316.37,2,0,1,0.0,0,28,0,France,Female,0
34,82909.14,676,91817.38,1,0,0,0.9029688827008274,0,34,0,France,Female,1
54,145151.4,708,125311.17,1,1,0,1.1583184618062237,0,0,1,Germany,Female,1
42,147187.84,499,14868.94,1,1,0,9.89834794222438,0,0,0,Spain,Female,1
39,0.0,689,196112.45,2,0,1,0.0,0,39,0,France,Male,0
54,108185.81,850,24093.4,2,0,0,4.490081097682449,0,54,0,Spain,Male,1
30,0.0,502,66263.87,2,1,1,0.0,0,0,0,France,Male,0
34,0.0,643,100304.13,2,1,1,0.0,0,0,0,France,Male,0
28,0.0,762,167909.52,2,0,1,0.0,0,28,0,France,Male,0
49,105918.1,719,16246.59,1,1,0,6.519003741477968,0,0,0,France,Male,0
27,0.0,789,103603.65,2,0,1,0.0,0,27,0,France,Male,0
42,0.0,553,7680.23,2,0,1,0.0,0,42,0,Spain,Male,0
25,0.0,448,95215.73,2,0,1,0.0,0,25,0,Spain,Male,0
42,59972.26,632,148172.94,2,1,0,0.40474229139078033,0,0,0,Germany,Male,0
25,157228.61,669,124382.9,2,0,0,1.264059174861055,0,25,0,Spain,Male,0
34,0.0,654,159311.46,2,0,1,0.0,0,34,0,Spain,Male,0
38,0.0,726,6787.48,2,0,1,0.0,0,38,0,France,Female,0
21,210433.08,596,197297.77,2,1,0,1.0665706633650074,0,0,0,France,Male,1
30,102452.71,733,21556.95,1,0,0,4.752432861195058,0,30,1,Germany,Female,0
35,0.0,529,56518.0,2,0,1,0.0,0,35,0,Spain,Female,0
37,142987.46,493,158840.99,2,0,0,0.9001867831043919,0,37,0,France,Female,0
29,143330.56,615,126396.01,2,1,0,1.1339711279562705,0,0,0,Spain,Female,0
49,0.0,600,148087.88,1,1,1,0.0,0,0,0,France,Female,1
36,120165.4,666,33701.5,2,0,0,3.5654743713374377,0,36,0,France,Male,0
54,0.0,644,84622.37,1,1,1,0.0,0,0,0,Spain,Male,0
36,0.0,692,185580.89,1,0,1,0.0,0,36,0,France,Female,1
73,66573.17,707,62768.8,1,1,0,1.0605923549222716,0,0,0,France,Male,0
40,102833.46,603,38829.11,2,1,0,2.648291750911857,0,0,0,France,Male,0
34,164757.56,671,110748.88,1,0,0,1.4876545238694614,0,34,0,France,Female,0
36,153610.61,568,54083.8,1,1,0,2.840180790166553,0,0,0,Spain,Female,1
35,0.0,598,88658.73,3,1,1,0.0,1,0,0,Spain,Female,0
42,0.0,606,177938.52,2,0,1,0.0,0,42,0,Spain,Male,0
36,169025.83,850,174235.06,1,0,0,0.9700967182109145,0,36,1,Germany,Female,0
26,153455.72,644,82696.84,2,1,0,1.8556194454413804,0,0,0,Spain,Female,0
37,0.0,655,142415.97,2,1,1,0.0,0,0,0,France,Male,0
30,153972.89,850,62811.03,2,0,0,2.451328033817726,0,30,0,France,Male,0
34,114609.55,683,25339.29,2,1,0,4.522819194255472,0,0,0,Spain,Male,0
37,143625.83,663,176487.05,2,1,0,0.8137991779046796,0,0,1,Germany,Male,0
38,116520.28,682,49833.5,1,1,0,2.338144859484895,0,0,1,Germany,Female,1
77,80926.02,639,55829.25,2,1,0,1.449501300818105,0,0,0,France,Male,0
23,166594.78,704,155823.2,1,1,0,1.0691200724919492,0,0,0,France,Male,0
40,115465.98,691,60622.61,1,1,0,1.9046371537425764,0,0,0,France,Female,0
34,0.0,599,174196.68,2,1,1,0.0,0,0,0,France,Male,0
36,0.0,573,56905.38,1,1,1,0.0,0,0,0,France,Female,0
41,92618.62,589,101178.85,1,1,0,0.91538601806585,0,0,0,Germany,Female,0
25,141825.88,620,73857.94,1,1,0,1.9202263124816035,0,0,1,Germany,Female,1
28,149594.02,647,102325.19,2,0,0,1.4619328639129434,0,28,0,Spain,Male,0
39,130051.66,737,55356.39,2,0,0,2.3493098211458308,0,39,0,Spain,Female,1
41,0.0,634,131284.93,2,1,1,0.0,0,0,0,France,Female,0
38,0.0,660,88080.43,2,0,1,0.0,0,38,0,France,Male,0
37,158468.76,666,93266.01,1,1,0,1.6990869547549559,0,0,1,Germany,Female,0
44,161889.79,696,75562.47,1,0,0,2.142434565273405,0,44,0,France,Male,0
29,133681.78,836,153747.73,1,1,0,0.8694821739340546,0,0,0,France,Female,0
34,0.0,667,163830.64,2,0,1,0.0,0,34,0,Spain,Female,0
20,187294.46,596,103456.47,1,0,0,1.810352215262948,0,20,0,Spain,Male,0
31,0.0,430,95655.16,1,0,1,0.0,0,31,0,France,Male,0
67,0.0,596,138350.74,2,1,1,0.0,0,0,0,Spain,Male,0
28,119706.22,599,31190.42,1,0,0,3.8377932136465738,0,28,0,France,Male,0
22,0.0,519,167553.06,1,1,1,0.0,0,0,0,France,Female,0
45,138523.2,721,59604.45,1,0,0,2.3240022514719714,0,45,1,Germany,Female,1
56,90778.76,603,162223.67,2,0,0,0.5595866522644182,0,56,0,Spain,Female,1
47,99353.42,572,196549.85,1,0,0,0.5054845603567728,0,47,1,Germany,Male,1
40,111524.49,453,120373.84,1,1,0,0.9264767454727251,0,0,1,Germany,Female,1
37,128645.67,668,92149.64,1,0,0,1.3960366417422603,0,37,0,France,Female,0
35,117458.51,762,178361.48,1,1,0,0.658538219473064,0,0,1,Germany,Male,1
39,129189.15,633,170998.83,2,0,0,0.7554928563379274,0,39,0,France,Female,0
33,121260.19,647,77216.48,2,0,0,1.570372278401212,0,33,0,Spain,Male,0
56,94231.13,796,121164.6,1,0,0,0.7777053057963647,0,56,0,Spain,Male,1
39,0.0,733,141841.31,2,1,1,0.0,0,0,0,France,Male,0
34,163757.06,556,104000.06,1,1,0,1.5745710668718185,0,0,0,France,Male,0
58,0.0,489,191419.32,2,1,1,0.0,0,0,0,Spain,Male,0
22,0.0,639,28188.96,2,0,1,0.0,0,22,0,France,Male,0
35,141005.47,715,60407.93,1,1,0,2.3341825455276233,0,0,0,France,Male,0
42,105356.09,807,130489.37,2,1,0,0.8073859396674252,0,0,1,Germany,Female,0
34,0.0,714,193040.32,2,0,1,0.0,0,34,0,Spain,Male,0
23,85897.95,626,109742.8,1,0,0,0.7827134653620523,0,23,0,Germany,Female,0
36,0.0,697,74760.32,2,1,1,0.0,0,0,0,France,Male,0
31,164672.66,850,61936.1,1,1,0,2.658707947256168,0,0,1,Germany,Female,0
45,99169.67,737,78650.95,2,1,0,1.2608672766536622,0,0,1,Germany,Female,0
29,0.0,812,168023.6,2,0,1,0.0,0,29,0,France,Male,0
36,0.0,583,5571.59,2,1,1,0.0,0,0,0,France,Male,0
37,124053.03,730,118591.67,1,0,0,1.046042980565325,0,37,1,Germany,Female,0
36,0.0,677,7824.31,2,0,1,0.0,0,36,0,France,Male,0
40,103499.09,748,38153.19,2,0,0,2.7126533154025805,0,40,1,Germany,Female,0
38,151766.71,753,180829.99,1,1,0,0.8392737881930525,0,0,1,Germany,Female,0
36,0.0,634,143960.72,1,1,1,0.0,0,0,0,Spain,Female,0
29,101486.96,622,8788.35,1,1,0,11.546583080660117,0,0,0,France,Male,0
36,123601.56,699,103557.85,2,0,0,1.1935393257070737,0,36,1,Germany,Male,0
38,127201.58,570,147168.28,1,0,0,0.8643215486275396,0,38,1,Germany,Male,1
33,144962.74,552,58844.84,1,0,0,2.4634322494164413,0,33,1,Germany,Male,1
48,0.0,619,18094.96,1,0,1,0.0,0,48,0,France,Female,1
33,122017.19,714,162515.17,1,0,0,0.750800304978883,0,33,0,Spain,Male,0
32,100262.88,503,157921.25,2,1,0,0.6348876108338123,0,0,0,Spain,Male,0
43,117302.62,685,68701.73,1,0,0,1.7073938692101465,0,43,0,Spain,Female,0
35,135984.15,606,186778.89,2,0,0,0.7280449196109923,0,35,0,France,Female,0
38,0.0,678,66561.6,2,0,1,0.0,0,38,0,France,Male,0
31,160997.54,724,64831.36,2,1,0,2.483289826253433,0,0,1,Germany,Male,0
37,128389.63,779,6589.16,1,1,0,19.482020163395124,0,0,1,Germany,Female,1
35,0.0,638,165370.66,2,0,1,0.0,0,35,0,Spain,Male,0
